Running task 438 with seed=48 and percentage=0.40
Epoch 0, Loss Total: 79.95453643798828, Loss Train: 121.63382720947266, Loss Test: 127.32203674316406
Epoch 100, Loss Total: 53.1135139465332, Loss Train: 0.11782307177782059, Loss Test: 16.323522567749023
Epoch 200, Loss Total: 54.60146713256836, Loss Train: 0.00011999541311524808, Loss Test: 16.15367889404297
Epoch 300, Loss Total: 54.75477981567383, Loss Train: 1.657598841120489e-05, Loss Test: 16.146211624145508
Epoch 400, Loss Total: 54.790611267089844, Loss Train: 1.6592268366366625e-05, Loss Test: 16.145145416259766
Epoch 500, Loss Total: 54.797569274902344, Loss Train: 1.6592262909398414e-05, Loss Test: 16.145015716552734
Epoch 600, Loss Total: 54.799800872802734, Loss Train: 1.6592273823334835e-05, Loss Test: 16.144981384277344
Epoch 700, Loss Total: 54.80070877075195, Loss Train: 1.6592272004345432e-05, Loss Test: 16.144968032836914
Epoch 800, Loss Total: 54.801124572753906, Loss Train: 1.6592272004345432e-05, Loss Test: 16.144962310791016
Epoch 900, Loss Total: 54.801334381103516, Loss Train: 1.6592272004345432e-05, Loss Test: 16.14495849609375
Epoch 1000, Loss Total: 54.80143737792969, Loss Train: 1.6592272004345432e-05, Loss Test: 16.144956588745117
Epoch 1100, Loss Total: 54.80148696899414, Loss Train: 1.6592272004345432e-05, Loss Test: 16.144956588745117
Epoch 1200, Loss Total: 54.801517486572266, Loss Train: 1.6592272004345432e-05, Loss Test: 16.144956588745117
Epoch 1300, Loss Total: 54.80152893066406, Loss Train: 1.6592272004345432e-05, Loss Test: 16.144956588745117
Epoch 1400, Loss Total: 54.80153274536133, Loss Train: 1.6592272004345432e-05, Loss Test: 16.144956588745117
Epoch 1500, Loss Total: 54.80153274536133, Loss Train: 1.6592272004345432e-05, Loss Test: 16.144956588745117
Epoch 1600, Loss Total: 54.80154037475586, Loss Train: 1.6592272004345432e-05, Loss Test: 16.144956588745117
Epoch 1700, Loss Total: 54.80154037475586, Loss Train: 1.6592272004345432e-05, Loss Test: 16.144956588745117
Epoch 1800, Loss Total: 54.80154037475586, Loss Train: 1.6592272004345432e-05, Loss Test: 16.144956588745117
Epoch 1900, Loss Total: 54.80154037475586, Loss Train: 1.6592272004345432e-05, Loss Test: 16.144956588745117
Epoch 2000, Loss Total: 54.80154037475586, Loss Train: 1.6592272004345432e-05, Loss Test: 16.144956588745117
Epoch 2100, Loss Total: 54.80154037475586, Loss Train: 1.6592272004345432e-05, Loss Test: 16.144956588745117
