Running task 440 with seed=48 and percentage=0.50
Epoch 0, Loss Total: 78.87376403808594, Loss Train: 118.980712890625, Loss Test: 127.7238540649414
Epoch 100, Loss Total: 50.64961624145508, Loss Train: 0.18291154503822327, Loss Test: 15.171489715576172
Epoch 200, Loss Total: 51.90564727783203, Loss Train: 0.0006700648227706552, Loss Test: 14.952292442321777
Epoch 300, Loss Total: 52.035709381103516, Loss Train: 1.459333270759089e-05, Loss Test: 14.94431209564209
Epoch 400, Loss Total: 52.067283630371094, Loss Train: 1.414306643710006e-05, Loss Test: 14.94355583190918
Epoch 500, Loss Total: 52.07612609863281, Loss Train: 1.4143228327156976e-05, Loss Test: 14.943384170532227
Epoch 600, Loss Total: 52.07802963256836, Loss Train: 1.414323014614638e-05, Loss Test: 14.943349838256836
Epoch 700, Loss Total: 52.07867431640625, Loss Train: 1.414323014614638e-05, Loss Test: 14.943337440490723
Epoch 800, Loss Total: 52.078941345214844, Loss Train: 1.414323014614638e-05, Loss Test: 14.94333267211914
Epoch 900, Loss Total: 52.079063415527344, Loss Train: 1.414323014614638e-05, Loss Test: 14.943330764770508
Epoch 1000, Loss Total: 52.079124450683594, Loss Train: 1.414323014614638e-05, Loss Test: 14.943330764770508
Epoch 1100, Loss Total: 52.07915496826172, Loss Train: 1.414323014614638e-05, Loss Test: 14.943328857421875
Epoch 1200, Loss Total: 52.079166412353516, Loss Train: 1.414323014614638e-05, Loss Test: 14.943327903747559
Epoch 1300, Loss Total: 52.07917785644531, Loss Train: 1.414323014614638e-05, Loss Test: 14.943327903747559
Epoch 1400, Loss Total: 52.07917785644531, Loss Train: 1.414323014614638e-05, Loss Test: 14.943327903747559
Epoch 1500, Loss Total: 52.079185485839844, Loss Train: 1.414323014614638e-05, Loss Test: 14.943327903747559
Epoch 1600, Loss Total: 52.079185485839844, Loss Train: 1.414323014614638e-05, Loss Test: 14.943327903747559
Epoch 1700, Loss Total: 52.079185485839844, Loss Train: 1.414323014614638e-05, Loss Test: 14.943327903747559
