Running task 853 with seed=94 and percentage=0.45
Epoch 0, Loss Total: 84.00103759765625, Loss Train: 130.517822265625, Loss Test: 131.6859130859375
Epoch 100, Loss Total: 40.89854049682617, Loss Train: 40.91781234741211, Loss Test: 59.19881057739258
Epoch 200, Loss Total: 39.600948333740234, Loss Train: 18.63315200805664, Loss Test: 36.09967803955078
Epoch 300, Loss Total: 42.42749786376953, Loss Train: 9.81783390045166, Loss Test: 29.67850685119629
Epoch 400, Loss Total: 44.968990325927734, Loss Train: 5.583312511444092, Loss Test: 27.44459342956543
Epoch 500, Loss Total: 46.96696090698242, Loss Train: 3.350299119949341, Loss Test: 26.586624145507812
Epoch 600, Loss Total: 48.45478057861328, Loss Train: 2.086662530899048, Loss Test: 26.22991180419922
Epoch 700, Loss Total: 49.53863525390625, Loss Train: 1.3306890726089478, Loss Test: 26.06827735900879
Epoch 800, Loss Total: 50.32963180541992, Loss Train: 0.8599607348442078, Loss Test: 25.991788864135742
Epoch 900, Loss Total: 50.91446304321289, Loss Train: 0.5588207244873047, Loss Test: 25.95840835571289
Epoch 1000, Loss Total: 51.35335922241211, Loss Train: 0.3628072738647461, Loss Test: 25.949384689331055
Epoch 1100, Loss Total: 51.68684768676758, Loss Train: 0.23400433361530304, Loss Test: 25.954471588134766
Epoch 1200, Loss Total: 51.942447662353516, Loss Train: 0.14917387068271637, Loss Test: 25.967243194580078
Epoch 1300, Loss Total: 52.1393928527832, Loss Train: 0.09356585144996643, Loss Test: 25.98345375061035
Epoch 1400, Loss Total: 52.29151916503906, Loss Train: 0.057520344853401184, Loss Test: 26.000383377075195
Epoch 1500, Loss Total: 52.409019470214844, Loss Train: 0.034547559916973114, Loss Test: 26.016389846801758
Epoch 1600, Loss Total: 52.499549865722656, Loss Train: 0.020220860838890076, Loss Test: 26.03059959411621
Epoch 1700, Loss Total: 52.56898880004883, Loss Train: 0.011511772871017456, Loss Test: 26.04265022277832
Epoch 1800, Loss Total: 52.62187194824219, Loss Train: 0.006367234513163567, Loss Test: 26.052505493164062
Epoch 1900, Loss Total: 52.66179275512695, Loss Train: 0.003421456553041935, Loss Test: 26.060333251953125
Epoch 2000, Loss Total: 52.691612243652344, Loss Train: 0.0017896948847919703, Loss Test: 26.066383361816406
Epoch 2100, Loss Total: 52.713600158691406, Loss Train: 0.0009166539530269802, Loss Test: 26.070947647094727
Epoch 2200, Loss Total: 52.729583740234375, Loss Train: 0.00046619941713288426, Loss Test: 26.07431411743164
Epoch 2300, Loss Total: 52.741031646728516, Loss Train: 0.00024213427968788892, Loss Test: 26.076745986938477
Epoch 2400, Loss Total: 52.749107360839844, Loss Train: 0.0001347944198641926, Loss Test: 26.078466415405273
Epoch 2500, Loss Total: 52.754703521728516, Loss Train: 8.512534986948594e-05, Loss Test: 26.079660415649414
Epoch 2600, Loss Total: 52.75852966308594, Loss Train: 6.292277248576283e-05, Loss Test: 26.08047866821289
Epoch 2700, Loss Total: 52.76108932495117, Loss Train: 5.3288760682335123e-05, Loss Test: 26.08102035522461
Epoch 2800, Loss Total: 52.76278305053711, Loss Train: 4.916064426652156e-05, Loss Test: 26.081378936767578
Epoch 2900, Loss Total: 52.76388931274414, Loss Train: 4.741633529192768e-05, Loss Test: 26.081613540649414
Epoch 3000, Loss Total: 52.76459503173828, Loss Train: 4.6661210944876075e-05, Loss Test: 26.081764221191406
Epoch 3100, Loss Total: 52.76504135131836, Loss Train: 4.6315301005961373e-05, Loss Test: 26.081859588623047
Epoch 3200, Loss Total: 52.76533126831055, Loss Train: 4.624155189958401e-05, Loss Test: 26.081918716430664
Epoch 3300, Loss Total: 52.765506744384766, Loss Train: 4.614049248630181e-05, Loss Test: 26.081958770751953
Epoch 3400, Loss Total: 52.76560974121094, Loss Train: 4.607972732628696e-05, Loss Test: 26.081979751586914
Epoch 3500, Loss Total: 52.76564025878906, Loss Train: 4.6072011173237115e-05, Loss Test: 26.081989288330078
Epoch 3600, Loss Total: 52.76565170288086, Loss Train: 4.607201844919473e-05, Loss Test: 26.081989288330078
Epoch 3700, Loss Total: 52.76565170288086, Loss Train: 4.6072025725152344e-05, Loss Test: 26.081989288330078
Epoch 3800, Loss Total: 52.76565170288086, Loss Train: 4.6072025725152344e-05, Loss Test: 26.081989288330078
Epoch 3900, Loss Total: 52.76565170288086, Loss Train: 4.6072025725152344e-05, Loss Test: 26.081989288330078
Epoch 4000, Loss Total: 52.76565170288086, Loss Train: 4.6072025725152344e-05, Loss Test: 26.081989288330078
Epoch 4100, Loss Total: 52.76565170288086, Loss Train: 4.6072025725152344e-05, Loss Test: 26.081989288330078
Epoch 4200, Loss Total: 52.76565170288086, Loss Train: 4.6072025725152344e-05, Loss Test: 26.081989288330078
Epoch 4300, Loss Total: 52.76565170288086, Loss Train: 4.6072025725152344e-05, Loss Test: 26.081989288330078
Epoch 4400, Loss Total: 52.76565170288086, Loss Train: 4.6072025725152344e-05, Loss Test: 26.081989288330078
Epoch 4500, Loss Total: 52.76565170288086, Loss Train: 4.6072025725152344e-05, Loss Test: 26.081989288330078
Epoch 4600, Loss Total: 52.76565170288086, Loss Train: 4.6072025725152344e-05, Loss Test: 26.081989288330078
Epoch 4700, Loss Total: 52.76565170288086, Loss Train: 4.6072025725152344e-05, Loss Test: 26.081989288330078
Epoch 4800, Loss Total: 52.76565170288086, Loss Train: 4.6072025725152344e-05, Loss Test: 26.081989288330078
Epoch 4900, Loss Total: 52.76565170288086, Loss Train: 4.6072025725152344e-05, Loss Test: 26.081989288330078
Epoch 5000, Loss Total: 52.76565170288086, Loss Train: 4.6072025725152344e-05, Loss Test: 26.081989288330078
Epoch 5100, Loss Total: 52.76565170288086, Loss Train: 4.6072025725152344e-05, Loss Test: 26.081989288330078
Epoch 5200, Loss Total: 52.76565170288086, Loss Train: 4.6072025725152344e-05, Loss Test: 26.081989288330078
Epoch 5300, Loss Total: 52.76565170288086, Loss Train: 4.6072025725152344e-05, Loss Test: 26.081989288330078
Epoch 5400, Loss Total: 52.76565170288086, Loss Train: 4.6072025725152344e-05, Loss Test: 26.081989288330078
Epoch 5500, Loss Total: 52.76565170288086, Loss Train: 4.6072025725152344e-05, Loss Test: 26.081989288330078
Epoch 5600, Loss Total: 52.76565170288086, Loss Train: 4.6072025725152344e-05, Loss Test: 26.081989288330078
Epoch 5700, Loss Total: 52.76565170288086, Loss Train: 4.6072025725152344e-05, Loss Test: 26.081989288330078
