Running task 411 with seed=45 and percentage=0.40
Epoch 0, Loss Total: 79.84027862548828, Loss Train: 111.68099212646484, Loss Test: 133.65928649902344
Epoch 100, Loss Total: 52.05751037597656, Loss Train: 0.07752592116594315, Loss Test: 17.677209854125977
Epoch 200, Loss Total: 53.19652557373047, Loss Train: 6.386156746884808e-05, Loss Test: 17.5186767578125
Epoch 300, Loss Total: 53.315433502197266, Loss Train: 1.6274054360110313e-05, Loss Test: 17.518383026123047
Epoch 400, Loss Total: 53.341400146484375, Loss Train: 1.629670623515267e-05, Loss Test: 17.518632888793945
Epoch 500, Loss Total: 53.34619903564453, Loss Train: 1.6296704416163266e-05, Loss Test: 17.51868438720703
Epoch 600, Loss Total: 53.34772872924805, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518699645996094
Epoch 700, Loss Total: 53.348350524902344, Loss Train: 1.6296702597173862e-05, Loss Test: 17.518707275390625
Epoch 800, Loss Total: 53.3486328125, Loss Train: 1.6296704416163266e-05, Loss Test: 17.51871109008789
Epoch 900, Loss Total: 53.3487663269043, Loss Train: 1.6296704416163266e-05, Loss Test: 17.51871109008789
Epoch 1000, Loss Total: 53.34883499145508, Loss Train: 1.6296704416163266e-05, Loss Test: 17.51871109008789
Epoch 1100, Loss Total: 53.34886932373047, Loss Train: 1.6296704416163266e-05, Loss Test: 17.51871109008789
Epoch 1200, Loss Total: 53.34888458251953, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 1300, Loss Total: 53.3488883972168, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 1400, Loss Total: 53.34889602661133, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 1500, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 1600, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 1700, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 1800, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 1900, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 2000, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 2100, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 2200, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 2300, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 2400, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 2500, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 2600, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 2700, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 2800, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 2900, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 3000, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 3100, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 3200, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 3300, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 3400, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 3500, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 3600, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 3700, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 3800, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 3900, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 4000, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 4100, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 4200, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 4300, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 4400, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 4500, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 4600, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 4700, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 4800, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 4900, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 5000, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 5100, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 5200, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 5300, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 5400, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 5500, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 5600, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 5700, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 5800, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 5900, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 6000, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 6100, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 6200, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 6300, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 6400, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 6500, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 6600, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 6700, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 6800, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 6900, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 7000, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 7100, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 7200, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 7300, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 7400, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 7500, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 7600, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 7700, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 7800, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 7900, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 8000, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 8100, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 8200, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 8300, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 8400, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 8500, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 8600, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 8700, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 8800, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 8900, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 9000, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 9100, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 9200, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 9300, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 9400, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 9500, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 9600, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 9700, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 9800, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 9900, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 10000, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 10100, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 10200, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 10300, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 10400, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 10500, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 10600, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 10700, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 10800, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 10900, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 11000, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 11100, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 11200, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 11300, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 11400, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 11500, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 11600, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 11700, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 11800, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
Epoch 11900, Loss Total: 53.348899841308594, Loss Train: 1.6296704416163266e-05, Loss Test: 17.518712997436523
