Running task 717 with seed=79 and percentage=0.40
Epoch 0, Loss Total: 79.94378662109375, Loss Train: 118.15948486328125, Loss Test: 129.60411071777344
Epoch 100, Loss Total: 53.0753173828125, Loss Train: 0.034871701151132584, Loss Test: 16.911203384399414
Epoch 200, Loss Total: 53.99888229370117, Loss Train: 1.7490472600911744e-05, Loss Test: 16.86899185180664
Epoch 300, Loss Total: 54.10792922973633, Loss Train: 1.621265255380422e-05, Loss Test: 16.87017059326172
Epoch 400, Loss Total: 54.1262092590332, Loss Train: 1.6214973584283143e-05, Loss Test: 16.87039566040039
Epoch 500, Loss Total: 54.12999725341797, Loss Train: 1.621497722226195e-05, Loss Test: 16.870447158813477
Epoch 600, Loss Total: 54.131263732910156, Loss Train: 1.6214975403272547e-05, Loss Test: 16.870464324951172
Epoch 700, Loss Total: 54.13179016113281, Loss Train: 1.6214979041251354e-05, Loss Test: 16.870471954345703
Epoch 800, Loss Total: 54.13203430175781, Loss Train: 1.6214979041251354e-05, Loss Test: 16.870473861694336
Epoch 900, Loss Total: 54.13214874267578, Loss Train: 1.6214979041251354e-05, Loss Test: 16.8704776763916
Epoch 1000, Loss Total: 54.13220977783203, Loss Train: 1.6214979041251354e-05, Loss Test: 16.8704776763916
Epoch 1100, Loss Total: 54.132240295410156, Loss Train: 1.6214979041251354e-05, Loss Test: 16.8704776763916
Epoch 1200, Loss Total: 54.13225173950195, Loss Train: 1.6214979041251354e-05, Loss Test: 16.8704776763916
Epoch 1300, Loss Total: 54.132259368896484, Loss Train: 1.6214979041251354e-05, Loss Test: 16.8704776763916
Epoch 1400, Loss Total: 54.13227081298828, Loss Train: 1.6214979041251354e-05, Loss Test: 16.8704776763916
Epoch 1500, Loss Total: 54.13227081298828, Loss Train: 1.6214979041251354e-05, Loss Test: 16.8704776763916
Epoch 1600, Loss Total: 54.13227081298828, Loss Train: 1.6214979041251354e-05, Loss Test: 16.8704776763916
Epoch 1700, Loss Total: 54.13227081298828, Loss Train: 1.6214979041251354e-05, Loss Test: 16.8704776763916
Epoch 1800, Loss Total: 54.13227081298828, Loss Train: 1.6214979041251354e-05, Loss Test: 16.8704776763916
Epoch 1900, Loss Total: 54.13227081298828, Loss Train: 1.6214979041251354e-05, Loss Test: 16.8704776763916
Epoch 2000, Loss Total: 54.13227081298828, Loss Train: 1.6214979041251354e-05, Loss Test: 16.8704776763916
Epoch 2100, Loss Total: 54.13227081298828, Loss Train: 1.6214979041251354e-05, Loss Test: 16.8704776763916
Epoch 2200, Loss Total: 54.13227081298828, Loss Train: 1.6214979041251354e-05, Loss Test: 16.8704776763916
Epoch 2300, Loss Total: 54.13227081298828, Loss Train: 1.6214979041251354e-05, Loss Test: 16.8704776763916
Epoch 2400, Loss Total: 54.13227081298828, Loss Train: 1.6214979041251354e-05, Loss Test: 16.8704776763916
Epoch 2500, Loss Total: 54.13227081298828, Loss Train: 1.6214979041251354e-05, Loss Test: 16.8704776763916
Epoch 2600, Loss Total: 54.13227081298828, Loss Train: 1.6214979041251354e-05, Loss Test: 16.8704776763916
