Running task 830 with seed=92 and percentage=0.20
Epoch 0, Loss Total: 84.07437133789062, Loss Train: 142.95481872558594, Loss Test: 128.36209106445312
Epoch 100, Loss Total: 46.6290283203125, Loss Train: 49.64069747924805, Loss Test: 69.56168365478516
Epoch 200, Loss Total: 40.47932052612305, Loss Train: 24.51837158203125, Loss Test: 41.16966247558594
Epoch 300, Loss Total: 43.58525848388672, Loss Train: 13.688179969787598, Loss Test: 32.95579147338867
Epoch 400, Loss Total: 47.25186538696289, Loss Train: 8.063224792480469, Loss Test: 30.455331802368164
Epoch 500, Loss Total: 50.233558654785156, Loss Train: 4.892496109008789, Loss Test: 29.725841522216797
Epoch 600, Loss Total: 52.459224700927734, Loss Train: 3.015737771987915, Loss Test: 29.550785064697266
Epoch 700, Loss Total: 54.09376907348633, Loss Train: 1.873682975769043, Loss Test: 29.547283172607422
Epoch 800, Loss Total: 55.30084228515625, Loss Train: 1.1685125827789307, Loss Test: 29.59464454650879
Epoch 900, Loss Total: 56.19628143310547, Loss Train: 0.7292945384979248, Loss Test: 29.652799606323242
Epoch 1000, Loss Total: 56.858787536621094, Loss Train: 0.4539707899093628, Loss Test: 29.70757484436035
Epoch 1100, Loss Total: 57.345027923583984, Loss Train: 0.28066495060920715, Loss Test: 29.75423240661621
Epoch 1200, Loss Total: 57.69830322265625, Loss Train: 0.1715395301580429, Loss Test: 29.79193878173828
Epoch 1300, Loss Total: 57.952552795410156, Loss Train: 0.10317705571651459, Loss Test: 29.821487426757812
Epoch 1400, Loss Total: 58.134178161621094, Loss Train: 0.06082683801651001, Loss Test: 29.84421730041504
Epoch 1500, Loss Total: 58.26325988769531, Loss Train: 0.035032182931900024, Loss Test: 29.861486434936523
Epoch 1600, Loss Total: 58.354740142822266, Loss Train: 0.01966111920773983, Loss Test: 29.87449836730957
Epoch 1700, Loss Total: 58.419471740722656, Loss Train: 0.010734147392213345, Loss Test: 29.88422393798828
Epoch 1800, Loss Total: 58.465232849121094, Loss Train: 0.0056968675926327705, Loss Test: 29.891443252563477
Epoch 1900, Loss Total: 58.49754333496094, Loss Train: 0.00294118351303041, Loss Test: 29.896757125854492
Epoch 2000, Loss Total: 58.52031326293945, Loss Train: 0.0014821613440290093, Loss Test: 29.90062713623047
Epoch 2100, Loss Total: 58.53630447387695, Loss Train: 0.0007357501890510321, Loss Test: 29.903419494628906
Epoch 2200, Loss Total: 58.54747009277344, Loss Train: 0.00036698620533570647, Loss Test: 29.905412673950195
Epoch 2300, Loss Total: 58.55524444580078, Loss Train: 0.00019114025053568184, Loss Test: 29.906816482543945
Epoch 2400, Loss Total: 58.56061935424805, Loss Train: 0.00011007671855622903, Loss Test: 29.907804489135742
Epoch 2500, Loss Total: 58.564308166503906, Loss Train: 7.384311174973845e-05, Loss Test: 29.908483505249023
Epoch 2600, Loss Total: 58.566837310791016, Loss Train: 5.808460264233872e-05, Loss Test: 29.908946990966797
Epoch 2700, Loss Total: 58.56856155395508, Loss Train: 5.134210005053319e-05, Loss Test: 29.90926742553711
Epoch 2800, Loss Total: 58.569732666015625, Loss Train: 4.850966433878057e-05, Loss Test: 29.909482955932617
Epoch 2900, Loss Total: 58.57052993774414, Loss Train: 4.732338129542768e-05, Loss Test: 29.909626007080078
Epoch 3000, Loss Total: 58.571067810058594, Loss Train: 4.670245834859088e-05, Loss Test: 29.909725189208984
Epoch 3100, Loss Total: 58.571434020996094, Loss Train: 4.636114681488834e-05, Loss Test: 29.909791946411133
Epoch 3200, Loss Total: 58.57160568237305, Loss Train: 4.627264570444822e-05, Loss Test: 29.909818649291992
Epoch 3300, Loss Total: 58.5716667175293, Loss Train: 4.624280700227246e-05, Loss Test: 29.90983009338379
Epoch 3400, Loss Total: 58.57169723510742, Loss Train: 4.6235178160713986e-05, Loss Test: 29.909833908081055
Epoch 3500, Loss Total: 58.57170104980469, Loss Train: 4.6235178160713986e-05, Loss Test: 29.909835815429688
Epoch 3600, Loss Total: 58.57170867919922, Loss Train: 4.6235178160713986e-05, Loss Test: 29.909835815429688
Epoch 3700, Loss Total: 58.57170867919922, Loss Train: 4.6235178160713986e-05, Loss Test: 29.909835815429688
Epoch 3800, Loss Total: 58.57170867919922, Loss Train: 4.6235178160713986e-05, Loss Test: 29.909835815429688
Epoch 3900, Loss Total: 58.57170867919922, Loss Train: 4.6235178160713986e-05, Loss Test: 29.909835815429688
Epoch 4000, Loss Total: 58.57170867919922, Loss Train: 4.6235178160713986e-05, Loss Test: 29.909835815429688
Epoch 4100, Loss Total: 58.57170867919922, Loss Train: 4.6235178160713986e-05, Loss Test: 29.909835815429688
Epoch 4200, Loss Total: 58.57170867919922, Loss Train: 4.6235178160713986e-05, Loss Test: 29.909835815429688
Epoch 4300, Loss Total: 58.57170867919922, Loss Train: 4.6235178160713986e-05, Loss Test: 29.909835815429688
Epoch 4400, Loss Total: 58.57170867919922, Loss Train: 4.6235178160713986e-05, Loss Test: 29.909835815429688
Epoch 4500, Loss Total: 58.57170867919922, Loss Train: 4.6235178160713986e-05, Loss Test: 29.909835815429688
Epoch 4600, Loss Total: 58.57170867919922, Loss Train: 4.6235178160713986e-05, Loss Test: 29.909835815429688
Epoch 4700, Loss Total: 58.57170867919922, Loss Train: 4.6235178160713986e-05, Loss Test: 29.909835815429688
Epoch 4800, Loss Total: 58.57170867919922, Loss Train: 4.6235178160713986e-05, Loss Test: 29.909835815429688
Epoch 4900, Loss Total: 58.57170867919922, Loss Train: 4.6235178160713986e-05, Loss Test: 29.909835815429688
Epoch 5000, Loss Total: 58.57170867919922, Loss Train: 4.6235178160713986e-05, Loss Test: 29.909835815429688
Epoch 5100, Loss Total: 58.57170867919922, Loss Train: 4.6235178160713986e-05, Loss Test: 29.909835815429688
Epoch 5200, Loss Total: 58.57170867919922, Loss Train: 4.6235178160713986e-05, Loss Test: 29.909835815429688
Epoch 5300, Loss Total: 58.57170867919922, Loss Train: 4.6235178160713986e-05, Loss Test: 29.909835815429688
