Running task 434 with seed=48 and percentage=0.20
Epoch 0, Loss Total: 82.06725311279297, Loss Train: 123.02059936523438, Loss Test: 129.69351196289062
Epoch 100, Loss Total: 56.374752044677734, Loss Train: 0.08064068853855133, Loss Test: 22.16123390197754
Epoch 200, Loss Total: 57.86797332763672, Loss Train: 5.826686538057402e-05, Loss Test: 22.02035903930664
Epoch 300, Loss Total: 58.10532760620117, Loss Train: 2.7365595087758265e-05, Loss Test: 22.00690269470215
Epoch 400, Loss Total: 58.18562698364258, Loss Train: 2.739148294494953e-05, Loss Test: 22.00366973876953
Epoch 500, Loss Total: 58.20518112182617, Loss Train: 2.7391492039896548e-05, Loss Test: 22.002941131591797
Epoch 600, Loss Total: 58.21217727661133, Loss Train: 2.739150295383297e-05, Loss Test: 22.0026798248291
Epoch 700, Loss Total: 58.21517562866211, Loss Train: 2.7391515686758794e-05, Loss Test: 22.002567291259766
Epoch 800, Loss Total: 58.216583251953125, Loss Train: 2.7391515686758794e-05, Loss Test: 22.002513885498047
Epoch 900, Loss Total: 58.21727752685547, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002487182617188
Epoch 1000, Loss Total: 58.217620849609375, Loss Train: 2.7391517505748197e-05, Loss Test: 22.00247573852539
Epoch 1100, Loss Total: 58.21779251098633, Loss Train: 2.7391517505748197e-05, Loss Test: 22.00246810913086
Epoch 1200, Loss Total: 58.2178840637207, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002464294433594
Epoch 1300, Loss Total: 58.217933654785156, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002464294433594
Epoch 1400, Loss Total: 58.21794891357422, Loss Train: 2.7391517505748197e-05, Loss Test: 22.00246238708496
Epoch 1500, Loss Total: 58.21796417236328, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 1600, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 1700, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 1800, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 1900, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 2000, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 2100, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 2200, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 2300, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 2400, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 2500, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 2600, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 2700, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 2800, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 2900, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 3000, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 3100, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 3200, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 3300, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 3400, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 3500, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 3600, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 3700, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 3800, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 3900, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 4000, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 4100, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 4200, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 4300, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 4400, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 4500, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 4600, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 4700, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 4800, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 4900, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 5000, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 5100, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 5200, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 5300, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 5400, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 5500, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 5600, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 5700, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 5800, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 5900, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 6000, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 6100, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 6200, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 6300, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 6400, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 6500, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 6600, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 6700, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 6800, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 6900, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 7000, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 7100, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 7200, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 7300, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 7400, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 7500, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 7600, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 7700, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 7800, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 7900, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 8000, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 8100, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 8200, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 8300, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 8400, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 8500, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 8600, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 8700, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 8800, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 8900, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 9000, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 9100, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 9200, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
Epoch 9300, Loss Total: 58.21796798706055, Loss Train: 2.7391517505748197e-05, Loss Test: 22.002460479736328
