Running task 404 with seed=44 and percentage=0.50
Epoch 0, Loss Total: 83.85797119140625, Loss Train: 131.8230743408203, Loss Test: 130.05747985839844
Epoch 100, Loss Total: 40.31365203857422, Loss Train: 41.47591018676758, Loss Test: 56.7264518737793
Epoch 200, Loss Total: 39.820552825927734, Loss Train: 18.919099807739258, Loss Test: 34.99461364746094
Epoch 300, Loss Total: 42.82389450073242, Loss Train: 9.971915245056152, Loss Test: 28.927032470703125
Epoch 400, Loss Total: 45.44817352294922, Loss Train: 5.6540045738220215, Loss Test: 26.76839256286621
Epoch 500, Loss Total: 47.536048889160156, Loss Train: 3.364271879196167, Loss Test: 25.942615509033203
Epoch 600, Loss Total: 49.13978958129883, Loss Train: 2.0663459300994873, Loss Test: 25.62175941467285
Epoch 700, Loss Total: 50.35121154785156, Loss Train: 1.293833613395691, Loss Test: 25.501304626464844
Epoch 800, Loss Total: 51.26079177856445, Loss Train: 0.8183601498603821, Loss Test: 25.462434768676758
Epoch 900, Loss Total: 51.94194793701172, Loss Train: 0.5192095041275024, Loss Test: 25.456295013427734
Epoch 1000, Loss Total: 52.450660705566406, Loss Train: 0.3285026550292969, Loss Test: 25.462125778198242
Epoch 1100, Loss Total: 52.829376220703125, Loss Train: 0.2062361240386963, Loss Test: 25.471202850341797
Epoch 1200, Loss Total: 53.11053466796875, Loss Train: 0.12793222069740295, Loss Test: 25.480113983154297
Epoch 1300, Loss Total: 53.318878173828125, Loss Train: 0.0781373605132103, Loss Test: 25.487760543823242
Epoch 1400, Loss Total: 53.47313690185547, Loss Train: 0.046855054795742035, Loss Test: 25.49397087097168
Epoch 1500, Loss Total: 53.58734893798828, Loss Train: 0.02752169594168663, Loss Test: 25.49889373779297
Epoch 1600, Loss Total: 53.671897888183594, Loss Train: 0.015807002782821655, Loss Test: 25.502756118774414
Epoch 1700, Loss Total: 53.734432220458984, Loss Train: 0.008866339921951294, Loss Test: 25.505767822265625
Epoch 1800, Loss Total: 53.78059005737305, Loss Train: 0.00485504325479269, Loss Test: 25.50810432434082
Epoch 1900, Loss Total: 53.81452941894531, Loss Train: 0.0025978614576160908, Loss Test: 25.509910583496094
