Running task 160 with seed=17 and percentage=0.45
Epoch 0, Loss Total: 79.34208679199219, Loss Train: 115.57880401611328, Loss Test: 131.0341796875
Epoch 100, Loss Total: 52.192020416259766, Loss Train: 0.1210261732339859, Loss Test: 15.514752388000488
Epoch 200, Loss Total: 53.7294921875, Loss Train: 0.0003926470526494086, Loss Test: 15.39229679107666
Epoch 300, Loss Total: 53.88725662231445, Loss Train: 1.582961340318434e-05, Loss Test: 15.390360832214355
Epoch 400, Loss Total: 53.9112663269043, Loss Train: 1.564908779982943e-05, Loss Test: 15.390511512756348
Epoch 500, Loss Total: 53.91564178466797, Loss Train: 1.5649155102437362e-05, Loss Test: 15.39053726196289
Epoch 600, Loss Total: 53.91651916503906, Loss Train: 1.5649162378394976e-05, Loss Test: 15.390541076660156
Epoch 700, Loss Total: 53.91680908203125, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390542030334473
Epoch 800, Loss Total: 53.91692352294922, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390542984008789
Epoch 900, Loss Total: 53.9169807434082, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 1000, Loss Total: 53.91701126098633, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 1100, Loss Total: 53.917022705078125, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 1200, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 1300, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 1400, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 1500, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 1600, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 1700, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 1800, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 1900, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 2000, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 2100, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 2200, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 2300, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 2400, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 2500, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 2600, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 2700, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 2800, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 2900, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 3000, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 3100, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 3200, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 3300, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 3400, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 3500, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 3600, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 3700, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 3800, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 3900, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 4000, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 4100, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 4200, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 4300, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 4400, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 4500, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 4600, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 4700, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 4800, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 4900, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 5000, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 5100, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 5200, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 5300, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 5400, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 5500, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 5600, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 5700, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 5800, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 5900, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 6000, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 6100, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 6200, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 6300, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 6400, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 6500, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
Epoch 6600, Loss Total: 53.91702651977539, Loss Train: 1.5649160559405573e-05, Loss Test: 15.390544891357422
