Running task 693 with seed=77 and percentage=0.10
Epoch 0, Loss Total: 83.1349105834961, Loss Train: 106.1407241821289, Loss Test: 132.68310546875
Epoch 100, Loss Total: 51.433162689208984, Loss Train: 0.0055329157039523125, Loss Test: 28.49125099182129
Epoch 200, Loss Total: 52.51549530029297, Loss Train: 4.66216733912006e-05, Loss Test: 28.52225685119629
Epoch 300, Loss Total: 52.80455780029297, Loss Train: 4.713039379566908e-05, Loss Test: 28.50444221496582
Epoch 400, Loss Total: 52.895503997802734, Loss Train: 4.713067755801603e-05, Loss Test: 28.499021530151367
Epoch 500, Loss Total: 52.933223724365234, Loss Train: 4.7130874008871615e-05, Loss Test: 28.496946334838867
Epoch 600, Loss Total: 52.95077133178711, Loss Train: 4.713093949249014e-05, Loss Test: 28.49602699279785
Epoch 700, Loss Total: 52.95939636230469, Loss Train: 4.713097951025702e-05, Loss Test: 28.495588302612305
Epoch 800, Loss Total: 52.963741302490234, Loss Train: 4.713099406217225e-05, Loss Test: 28.495372772216797
Epoch 900, Loss Total: 52.96595764160156, Loss Train: 4.7130997700151056e-05, Loss Test: 28.49526023864746
Epoch 1000, Loss Total: 52.96709060668945, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495201110839844
Epoch 1100, Loss Total: 52.96767044067383, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495174407958984
Epoch 1200, Loss Total: 52.96797561645508, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495159149169922
Epoch 1300, Loss Total: 52.96812057495117, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495153427124023
Epoch 1400, Loss Total: 52.96820068359375, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495147705078125
Epoch 1500, Loss Total: 52.968238830566406, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495147705078125
Epoch 1600, Loss Total: 52.96825408935547, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495145797729492
Epoch 1700, Loss Total: 52.96826171875, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495145797729492
Epoch 1800, Loss Total: 52.96826934814453, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495145797729492
Epoch 1900, Loss Total: 52.96826934814453, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495145797729492
Epoch 2000, Loss Total: 52.96826934814453, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495145797729492
Epoch 2100, Loss Total: 52.96826934814453, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495145797729492
Epoch 2200, Loss Total: 52.96826934814453, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495145797729492
Epoch 2300, Loss Total: 52.96826934814453, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495145797729492
Epoch 2400, Loss Total: 52.96826934814453, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495145797729492
Epoch 2500, Loss Total: 52.96826934814453, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495145797729492
Epoch 2600, Loss Total: 52.96826934814453, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495145797729492
Epoch 2700, Loss Total: 52.96826934814453, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495145797729492
Epoch 2800, Loss Total: 52.96826934814453, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495145797729492
Epoch 2900, Loss Total: 52.96826934814453, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495145797729492
Epoch 3000, Loss Total: 52.96826934814453, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495145797729492
Epoch 3100, Loss Total: 52.96826934814453, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495145797729492
Epoch 3200, Loss Total: 52.96826934814453, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495145797729492
Epoch 3300, Loss Total: 52.96826934814453, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495145797729492
Epoch 3400, Loss Total: 52.96826934814453, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495145797729492
Epoch 3500, Loss Total: 52.96826934814453, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495145797729492
Epoch 3600, Loss Total: 52.96826934814453, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495145797729492
Epoch 3700, Loss Total: 52.96826934814453, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495145797729492
Epoch 3800, Loss Total: 52.96826934814453, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495145797729492
Epoch 3900, Loss Total: 52.96826934814453, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495145797729492
Epoch 4000, Loss Total: 52.96826934814453, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495145797729492
Epoch 4100, Loss Total: 52.96826934814453, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495145797729492
Epoch 4200, Loss Total: 52.96826934814453, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495145797729492
Epoch 4300, Loss Total: 52.96826934814453, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495145797729492
Epoch 4400, Loss Total: 52.96826934814453, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495145797729492
Epoch 4500, Loss Total: 52.96826934814453, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495145797729492
Epoch 4600, Loss Total: 52.96826934814453, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495145797729492
Epoch 4700, Loss Total: 52.96826934814453, Loss Train: 4.7130997700151056e-05, Loss Test: 28.495145797729492
