Running task 568 with seed=63 and percentage=0.15
Epoch 0, Loss Total: 82.32377624511719, Loss Train: 119.52595520019531, Loss Test: 130.39109802246094
Epoch 100, Loss Total: 56.05559539794922, Loss Train: 0.017362583428621292, Loss Test: 23.17943572998047
Epoch 200, Loss Total: 57.30554962158203, Loss Train: 3.160521373501979e-05, Loss Test: 23.068586349487305
Epoch 300, Loss Total: 57.6382942199707, Loss Train: 3.148136238451116e-05, Loss Test: 23.064496994018555
Epoch 400, Loss Total: 57.72500228881836, Loss Train: 3.148064934066497e-05, Loss Test: 23.064102172851562
Epoch 500, Loss Total: 57.753570556640625, Loss Train: 3.148072573821992e-05, Loss Test: 23.064027786254883
Epoch 600, Loss Total: 57.765384674072266, Loss Train: 3.1480751204071566e-05, Loss Test: 23.064008712768555
Epoch 700, Loss Total: 57.77084732055664, Loss Train: 3.148076211800799e-05, Loss Test: 23.064001083374023
Epoch 800, Loss Total: 57.77351760864258, Loss Train: 3.14807693939656e-05, Loss Test: 23.063997268676758
Epoch 900, Loss Total: 57.77485275268555, Loss Train: 3.14807693939656e-05, Loss Test: 23.063995361328125
Epoch 1000, Loss Total: 57.775543212890625, Loss Train: 3.14807693939656e-05, Loss Test: 23.06399154663086
Epoch 1100, Loss Total: 57.77589416503906, Loss Train: 3.14807693939656e-05, Loss Test: 23.06399154663086
Epoch 1200, Loss Total: 57.77607727050781, Loss Train: 3.14807693939656e-05, Loss Test: 23.06399154663086
Epoch 1300, Loss Total: 57.77616882324219, Loss Train: 3.14807693939656e-05, Loss Test: 23.06399154663086
Epoch 1400, Loss Total: 57.77621078491211, Loss Train: 3.14807693939656e-05, Loss Test: 23.06399154663086
Epoch 1500, Loss Total: 57.7762336730957, Loss Train: 3.14807693939656e-05, Loss Test: 23.06399154663086
Epoch 1600, Loss Total: 57.776248931884766, Loss Train: 3.14807693939656e-05, Loss Test: 23.06399154663086
Epoch 1700, Loss Total: 57.77625274658203, Loss Train: 3.14807693939656e-05, Loss Test: 23.06399154663086
Epoch 1800, Loss Total: 57.77625274658203, Loss Train: 3.14807693939656e-05, Loss Test: 23.06399154663086
Epoch 1900, Loss Total: 57.77625274658203, Loss Train: 3.14807693939656e-05, Loss Test: 23.06399154663086
Epoch 2000, Loss Total: 57.77625274658203, Loss Train: 3.14807693939656e-05, Loss Test: 23.06399154663086
Epoch 2100, Loss Total: 57.77625274658203, Loss Train: 3.14807693939656e-05, Loss Test: 23.06399154663086
Epoch 2200, Loss Total: 57.77625274658203, Loss Train: 3.14807693939656e-05, Loss Test: 23.06399154663086
Epoch 2300, Loss Total: 57.77625274658203, Loss Train: 3.14807693939656e-05, Loss Test: 23.06399154663086
Epoch 2400, Loss Total: 57.77625274658203, Loss Train: 3.14807693939656e-05, Loss Test: 23.06399154663086
Epoch 2500, Loss Total: 57.77625274658203, Loss Train: 3.14807693939656e-05, Loss Test: 23.06399154663086
Epoch 2600, Loss Total: 57.77625274658203, Loss Train: 3.14807693939656e-05, Loss Test: 23.06399154663086
Epoch 2700, Loss Total: 57.77625274658203, Loss Train: 3.14807693939656e-05, Loss Test: 23.06399154663086
Epoch 2800, Loss Total: 57.77625274658203, Loss Train: 3.14807693939656e-05, Loss Test: 23.06399154663086
Epoch 2900, Loss Total: 57.77625274658203, Loss Train: 3.14807693939656e-05, Loss Test: 23.06399154663086
Epoch 3000, Loss Total: 57.77625274658203, Loss Train: 3.14807693939656e-05, Loss Test: 23.06399154663086
Epoch 3100, Loss Total: 57.77625274658203, Loss Train: 3.14807693939656e-05, Loss Test: 23.06399154663086
Epoch 3200, Loss Total: 57.77625274658203, Loss Train: 3.14807693939656e-05, Loss Test: 23.06399154663086
Epoch 3300, Loss Total: 57.77625274658203, Loss Train: 3.14807693939656e-05, Loss Test: 23.06399154663086
