Running task 872 with seed=96 and percentage=0.50
Epoch 0, Loss Total: 84.02534484863281, Loss Train: 130.26133728027344, Loss Test: 132.1797332763672
Epoch 100, Loss Total: 40.358394622802734, Loss Train: 40.16911697387695, Loss Test: 58.48176574707031
Epoch 200, Loss Total: 39.730499267578125, Loss Train: 17.795654296875, Loss Test: 36.14457702636719
Epoch 300, Loss Total: 42.68357849121094, Loss Train: 9.126386642456055, Loss Test: 29.681974411010742
Epoch 400, Loss Total: 45.13907241821289, Loss Train: 5.061498165130615, Loss Test: 27.153900146484375
Epoch 500, Loss Total: 47.007320404052734, Loss Train: 2.962923049926758, Loss Test: 25.979692459106445
Epoch 600, Loss Total: 48.393978118896484, Loss Train: 1.7991173267364502, Loss Test: 25.365049362182617
Epoch 700, Loss Total: 49.40935516357422, Loss Train: 1.1186769008636475, Loss Test: 25.015161514282227
Epoch 800, Loss Total: 50.148685455322266, Loss Train: 0.7063567638397217, Loss Test: 24.805522918701172
Epoch 900, Loss Total: 50.68684768676758, Loss Train: 0.450330913066864, Loss Test: 24.677330017089844
Epoch 1000, Loss Total: 51.079532623291016, Loss Train: 0.2884461283683777, Loss Test: 24.59943962097168
Epoch 1100, Loss Total: 51.36710739135742, Loss Train: 0.18466240167617798, Loss Test: 24.55347442626953
Epoch 1200, Loss Total: 51.578678131103516, Loss Train: 0.11752360314130783, Loss Test: 24.527761459350586
Epoch 1300, Loss Total: 51.73521041870117, Loss Train: 0.07396109402179718, Loss Test: 24.514629364013672
Epoch 1400, Loss Total: 51.8517951965332, Loss Train: 0.04580574110150337, Loss Test: 24.5090274810791
Epoch 1500, Loss Total: 51.93923568725586, Loss Train: 0.027802854776382446, Loss Test: 24.507686614990234
Epoch 1600, Loss Total: 52.00519561767578, Loss Train: 0.016484221443533897, Loss Test: 24.508562088012695
Epoch 1700, Loss Total: 52.055152893066406, Loss Train: 0.009523337706923485, Loss Test: 24.51041030883789
Epoch 1800, Loss Total: 52.0930061340332, Loss Train: 0.005353253334760666, Loss Test: 24.512531280517578
Epoch 1900, Loss Total: 52.12161636352539, Loss Train: 0.002927543828263879, Loss Test: 24.51454734802246
Epoch 2000, Loss Total: 52.143096923828125, Loss Train: 0.0015613212017342448, Loss Test: 24.516294479370117
Epoch 2100, Loss Total: 52.15907287597656, Loss Train: 0.000817665655631572, Loss Test: 24.51771354675293
Epoch 2200, Loss Total: 52.170814514160156, Loss Train: 0.0004272021178621799, Loss Test: 24.518823623657227
Epoch 2300, Loss Total: 52.179325103759766, Loss Train: 0.00022948805417399853, Loss Test: 24.519662857055664
Epoch 2400, Loss Total: 52.18540573120117, Loss Train: 0.0001331131934421137, Loss Test: 24.520282745361328
Epoch 2500, Loss Total: 52.189674377441406, Loss Train: 8.777908078627661e-05, Loss Test: 24.520732879638672
Epoch 2600, Loss Total: 52.192626953125, Loss Train: 6.719561497448012e-05, Loss Test: 24.52105140686035
Epoch 2700, Loss Total: 52.19462585449219, Loss Train: 5.8120313042309135e-05, Loss Test: 24.52127456665039
Epoch 2800, Loss Total: 52.19596862792969, Loss Train: 5.414108818513341e-05, Loss Test: 24.52142906188965
Epoch 2900, Loss Total: 52.19684982299805, Loss Train: 5.2427189075388014e-05, Loss Test: 24.521533966064453
Epoch 3000, Loss Total: 52.19742202758789, Loss Train: 5.1827482820954174e-05, Loss Test: 24.521608352661133
Epoch 3100, Loss Total: 52.19778823852539, Loss Train: 5.1375653129071e-05, Loss Test: 24.52165985107422
Epoch 3200, Loss Total: 52.198020935058594, Loss Train: 5.123291339259595e-05, Loss Test: 24.521692276000977
Epoch 3300, Loss Total: 52.19816970825195, Loss Train: 5.1173796236980706e-05, Loss Test: 24.521717071533203
Epoch 3400, Loss Total: 52.198265075683594, Loss Train: 5.11749713041354e-05, Loss Test: 24.521730422973633
Epoch 3500, Loss Total: 52.19832229614258, Loss Train: 5.108183904667385e-05, Loss Test: 24.521745681762695
Epoch 3600, Loss Total: 52.1983528137207, Loss Train: 5.1076276577077806e-05, Loss Test: 24.52174949645996
Epoch 3700, Loss Total: 52.1983642578125, Loss Train: 5.1073526265099645e-05, Loss Test: 24.52175521850586
Epoch 3800, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 3900, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 4000, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 4100, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 4200, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 4300, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 4400, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 4500, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 4600, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 4700, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 4800, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 4900, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 5000, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 5100, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 5200, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 5300, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 5400, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 5500, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 5600, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 5700, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 5800, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 5900, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 6000, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 6100, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 6200, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 6300, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 6400, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 6500, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 6600, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 6700, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 6800, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 6900, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 7000, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 7100, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 7200, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 7300, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 7400, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 7500, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 7600, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 7700, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 7800, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 7900, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 8000, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 8100, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 8200, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 8300, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 8400, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 8500, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 8600, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 8700, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 8800, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 8900, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 9000, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 9100, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 9200, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 9300, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 9400, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 9500, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 9600, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 9700, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 9800, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 9900, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 10000, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 10100, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 10200, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 10300, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 10400, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 10500, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 10600, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
Epoch 10700, Loss Total: 52.1983642578125, Loss Train: 5.107350807520561e-05, Loss Test: 24.52175521850586
