Running task 15 with seed=1 and percentage=0.40
Epoch 0, Loss Total: 83.99772644042969, Loss Train: 124.92044067382812, Loss Test: 135.3187255859375
Epoch 100, Loss Total: 40.10007858276367, Loss Train: 40.954864501953125, Loss Test: 70.72471618652344
Epoch 200, Loss Total: 28.85225486755371, Loss Train: 18.710973739624023, Loss Test: 39.389007568359375
Epoch 300, Loss Total: 29.132478713989258, Loss Train: 10.476122856140137, Loss Test: 26.732192993164062
Epoch 400, Loss Total: 32.63038635253906, Loss Train: 6.69580602645874, Loss Test: 20.7628116607666
Epoch 500, Loss Total: 36.82353210449219, Loss Train: 4.732015609741211, Loss Test: 17.684778213500977
Epoch 600, Loss Total: 40.822139739990234, Loss Train: 3.6281964778900146, Loss Test: 16.0222225189209
Epoch 700, Loss Total: 44.3237419128418, Loss Train: 2.9765214920043945, Loss Test: 15.103239059448242
Epoch 800, Loss Total: 47.26276779174805, Loss Train: 2.5814321041107178, Loss Test: 14.59204387664795
Epoch 900, Loss Total: 49.667179107666016, Loss Train: 2.3389477729797363, Loss Test: 14.309226989746094
Epoch 1000, Loss Total: 51.600074768066406, Loss Train: 2.1893842220306396, Loss Test: 14.154742240905762
Epoch 1100, Loss Total: 53.13541030883789, Loss Train: 2.0969505310058594, Loss Test: 14.072017669677734
Epoch 1200, Loss Total: 54.34671401977539, Loss Train: 2.0397582054138184, Loss Test: 14.028794288635254
Epoch 1300, Loss Total: 55.30083084106445, Loss Train: 2.004317283630371, Loss Test: 14.006945610046387
Epoch 1400, Loss Total: 56.05512237548828, Loss Train: 1.982312798500061, Loss Test: 13.996341705322266
Epoch 1500, Loss Total: 56.65639114379883, Loss Train: 1.9686105251312256, Loss Test: 13.991461753845215
Epoch 1600, Loss Total: 57.14183807373047, Loss Train: 1.9600685834884644, Loss Test: 13.989285469055176
Epoch 1700, Loss Total: 57.53995132446289, Loss Train: 1.9547145366668701, Loss Test: 13.988412857055664
Epoch 1800, Loss Total: 57.87245178222656, Loss Train: 1.9513977766036987, Loss Test: 13.988085746765137
Epoch 1900, Loss Total: 58.15562057495117, Loss Train: 1.949296474456787, Loss Test: 13.988005638122559
Epoch 2000, Loss Total: 58.401424407958984, Loss Train: 1.9480314254760742, Loss Test: 13.988018035888672
Epoch 2100, Loss Total: 58.61908721923828, Loss Train: 1.9472508430480957, Loss Test: 13.988125801086426
Epoch 2200, Loss Total: 58.81515884399414, Loss Train: 1.9467558860778809, Loss Test: 13.988317489624023
Epoch 2300, Loss Total: 58.99491882324219, Loss Train: 1.946521282196045, Loss Test: 13.988578796386719
Epoch 2400, Loss Total: 59.096702575683594, Loss Train: 1.946410894393921, Loss Test: 13.98874282836914
Epoch 2500, Loss Total: 59.14774703979492, Loss Train: 1.9463731050491333, Loss Test: 13.988832473754883
Epoch 2600, Loss Total: 59.17413330078125, Loss Train: 1.946355938911438, Loss Test: 13.988885879516602
Epoch 2700, Loss Total: 59.18795394897461, Loss Train: 1.9463467597961426, Loss Test: 13.988913536071777
Epoch 2800, Loss Total: 59.19522476196289, Loss Train: 1.9463425874710083, Loss Test: 13.988924026489258
Epoch 2900, Loss Total: 59.19905471801758, Loss Train: 1.9463388919830322, Loss Test: 13.988927841186523
Epoch 3000, Loss Total: 59.20107650756836, Loss Train: 1.9463375806808472, Loss Test: 13.988929748535156
Epoch 3100, Loss Total: 59.202144622802734, Loss Train: 1.9463375806808472, Loss Test: 13.988930702209473
Epoch 3200, Loss Total: 59.20270919799805, Loss Train: 1.9463376998901367, Loss Test: 13.988931655883789
Epoch 3300, Loss Total: 59.203006744384766, Loss Train: 1.9463376998901367, Loss Test: 13.988931655883789
Epoch 3400, Loss Total: 59.20315933227539, Loss Train: 1.9463376998901367, Loss Test: 13.988931655883789
Epoch 3500, Loss Total: 59.20323181152344, Loss Train: 1.9463376998901367, Loss Test: 13.988931655883789
Epoch 3600, Loss Total: 59.203269958496094, Loss Train: 1.9463376998901367, Loss Test: 13.988931655883789
Epoch 3700, Loss Total: 59.20328903198242, Loss Train: 1.9463376998901367, Loss Test: 13.988931655883789
Epoch 3800, Loss Total: 59.20328903198242, Loss Train: 1.9463376998901367, Loss Test: 13.988931655883789
Epoch 3900, Loss Total: 59.20328903198242, Loss Train: 1.9463376998901367, Loss Test: 13.988931655883789
Epoch 4000, Loss Total: 59.20328903198242, Loss Train: 1.9463376998901367, Loss Test: 13.988931655883789
Epoch 4100, Loss Total: 59.20328903198242, Loss Train: 1.9463376998901367, Loss Test: 13.988931655883789
Epoch 4200, Loss Total: 59.20328903198242, Loss Train: 1.9463376998901367, Loss Test: 13.988931655883789
Epoch 4300, Loss Total: 59.20328903198242, Loss Train: 1.9463376998901367, Loss Test: 13.988931655883789
Epoch 4400, Loss Total: 59.20328903198242, Loss Train: 1.9463376998901367, Loss Test: 13.988931655883789
Epoch 4500, Loss Total: 59.20328903198242, Loss Train: 1.9463376998901367, Loss Test: 13.988931655883789
Epoch 4600, Loss Total: 59.20328903198242, Loss Train: 1.9463376998901367, Loss Test: 13.988931655883789
