Running task 117 with seed=13 and percentage=0.10
Epoch 0, Loss Total: 84.1509780883789, Loss Train: 134.21987915039062, Loss Test: 131.08201599121094
Epoch 100, Loss Total: 56.01490783691406, Loss Train: 41.38087463378906, Loss Test: 88.40062713623047
Epoch 200, Loss Total: 44.77775192260742, Loss Train: 17.25503158569336, Loss Test: 56.97943115234375
Epoch 300, Loss Total: 45.53636932373047, Loss Train: 7.866853713989258, Loss Test: 45.39805221557617
Epoch 400, Loss Total: 49.14529037475586, Loss Train: 3.7009799480438232, Loss Test: 41.65275192260742
Epoch 500, Loss Total: 52.90571975708008, Loss Train: 1.7631431818008423, Loss Test: 40.793094635009766
Epoch 600, Loss Total: 56.10105895996094, Loss Train: 0.8373892903327942, Loss Test: 40.935218811035156
Epoch 700, Loss Total: 58.614871978759766, Loss Train: 0.390854150056839, Loss Test: 41.36528396606445
Epoch 800, Loss Total: 60.519901275634766, Loss Train: 0.17746911942958832, Loss Test: 41.82392120361328
Epoch 900, Loss Total: 61.933204650878906, Loss Train: 0.0779290571808815, Loss Test: 42.225128173828125
Epoch 1000, Loss Total: 62.966575622558594, Loss Train: 0.03298741579055786, Loss Test: 42.54761505126953
Epoch 1100, Loss Total: 63.713748931884766, Loss Train: 0.013433928601443768, Loss Test: 42.794307708740234
Epoch 1200, Loss Total: 64.24959564208984, Loss Train: 0.005258261226117611, Loss Test: 42.97677993774414
Epoch 1300, Loss Total: 64.63213348388672, Loss Train: 0.0019824597984552383, Loss Test: 43.108612060546875
Epoch 1400, Loss Total: 64.90504455566406, Loss Train: 0.0007284176535904408, Loss Test: 43.202396392822266
Epoch 1500, Loss Total: 65.1003646850586, Loss Train: 0.00027091093943454325, Loss Test: 43.2685661315918
Epoch 1600, Loss Total: 65.24108123779297, Loss Train: 0.00011197269486729056, Loss Test: 43.315162658691406
Epoch 1700, Loss Total: 65.34330749511719, Loss Train: 5.9180612879572436e-05, Loss Test: 43.34810256958008
Epoch 1800, Loss Total: 65.41830444335938, Loss Train: 4.222737698000856e-05, Loss Test: 43.37158966064453
Epoch 1900, Loss Total: 65.47383117675781, Loss Train: 3.6843201087322086e-05, Loss Test: 43.388511657714844
Epoch 2000, Loss Total: 65.51528930664062, Loss Train: 3.5105011193081737e-05, Loss Test: 43.40085983276367
Epoch 2100, Loss Total: 65.5464859008789, Loss Train: 3.451299562584609e-05, Loss Test: 43.40998840332031
Epoch 2200, Loss Total: 65.57011413574219, Loss Train: 3.428808486205526e-05, Loss Test: 43.41682052612305
Epoch 2300, Loss Total: 65.58809661865234, Loss Train: 3.420586290303618e-05, Loss Test: 43.421993255615234
Epoch 2400, Loss Total: 65.60186004638672, Loss Train: 3.416961772018112e-05, Loss Test: 43.42594909667969
Epoch 2500, Loss Total: 65.61245727539062, Loss Train: 3.417500192881562e-05, Loss Test: 43.42901611328125
