Running task 93 with seed=10 and percentage=0.25
Epoch 0, Loss Total: 83.87064361572266, Loss Train: 128.25498962402344, Loss Test: 131.86846923828125
Epoch 100, Loss Total: 44.996009826660156, Loss Train: 38.997493743896484, Loss Test: 68.86578369140625
Epoch 200, Loss Total: 40.993064880371094, Loss Train: 17.076059341430664, Loss Test: 41.840518951416016
Epoch 300, Loss Total: 44.608577728271484, Loss Train: 8.657533645629883, Loss Test: 34.26630401611328
Epoch 400, Loss Total: 48.15176773071289, Loss Train: 4.742663383483887, Loss Test: 31.875253677368164
Epoch 500, Loss Total: 50.84356689453125, Loss Train: 2.725407600402832, Loss Test: 31.089073181152344
Epoch 600, Loss Total: 52.778873443603516, Loss Train: 1.6053102016448975, Loss Test: 30.840600967407227
Epoch 700, Loss Total: 54.15571975708008, Loss Train: 0.952971875667572, Loss Test: 30.775659561157227
Epoch 800, Loss Total: 55.14479446411133, Loss Train: 0.5643049478530884, Loss Test: 30.772659301757812
Epoch 900, Loss Total: 55.86507797241211, Loss Train: 0.331304132938385, Loss Test: 30.788490295410156
Epoch 1000, Loss Total: 56.39400863647461, Loss Train: 0.19205141067504883, Loss Test: 30.807340621948242
Epoch 1100, Loss Total: 56.782901763916016, Loss Train: 0.10952911525964737, Loss Test: 30.823646545410156
Epoch 1200, Loss Total: 57.06780242919922, Loss Train: 0.06124280020594597, Loss Test: 30.836061477661133
Epoch 1300, Loss Total: 57.27529525756836, Loss Train: 0.0334593765437603, Loss Test: 30.844907760620117
Epoch 1400, Loss Total: 57.42543029785156, Loss Train: 0.01780609041452408, Loss Test: 30.85105323791504
Epoch 1500, Loss Total: 57.533409118652344, Loss Train: 0.009206881746649742, Loss Test: 30.855365753173828
Epoch 1600, Loss Total: 57.61063003540039, Loss Train: 0.004619033541530371, Loss Test: 30.8585147857666
Epoch 1700, Loss Total: 57.665592193603516, Loss Train: 0.0022503852378576994, Loss Test: 30.860960006713867
Epoch 1800, Loss Total: 57.70452880859375, Loss Train: 0.001070611528120935, Loss Test: 30.862964630126953
Epoch 1900, Loss Total: 57.731990814208984, Loss Train: 0.0005047725280746818, Loss Test: 30.864667892456055
Epoch 2000, Loss Total: 57.75126647949219, Loss Train: 0.00024382732226513326, Loss Test: 30.866146087646484
Epoch 2100, Loss Total: 57.76475524902344, Loss Train: 0.00012803003482986242, Loss Test: 30.867427825927734
Epoch 2200, Loss Total: 57.7741584777832, Loss Train: 7.840697071515024e-05, Loss Test: 30.868532180786133
Epoch 2300, Loss Total: 57.78071975708008, Loss Train: 5.779497223556973e-05, Loss Test: 30.869462966918945
Epoch 2400, Loss Total: 57.7852783203125, Loss Train: 4.930675640935078e-05, Loss Test: 30.870243072509766
Epoch 2500, Loss Total: 57.7884521484375, Loss Train: 4.584245107253082e-05, Loss Test: 30.870878219604492
Epoch 2600, Loss Total: 57.79066467285156, Loss Train: 4.439853728399612e-05, Loss Test: 30.87138557434082
Epoch 2700, Loss Total: 57.7922248840332, Loss Train: 4.3760057451436296e-05, Loss Test: 30.871788024902344
Epoch 2800, Loss Total: 57.79331588745117, Loss Train: 4.3408344936324283e-05, Loss Test: 30.872100830078125
Epoch 2900, Loss Total: 57.79407501220703, Loss Train: 4.335170888225548e-05, Loss Test: 30.872333526611328
Epoch 3000, Loss Total: 57.79435729980469, Loss Train: 4.3322583223925903e-05, Loss Test: 30.87242317199707
Epoch 3100, Loss Total: 57.794464111328125, Loss Train: 4.3305470171617344e-05, Loss Test: 30.872465133666992
Epoch 3200, Loss Total: 57.79456329345703, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872495651245117
Epoch 3300, Loss Total: 57.79460144042969, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872512817382812
Epoch 3400, Loss Total: 57.79461669921875, Loss Train: 4.3304804421495646e-05, Loss Test: 30.87251853942871
Epoch 3500, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 3600, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 3700, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 3800, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 3900, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 4000, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 4100, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 4200, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 4300, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 4400, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 4500, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 4600, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 4700, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 4800, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 4900, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 5000, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 5100, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 5200, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 5300, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 5400, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 5500, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 5600, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 5700, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 5800, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 5900, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 6000, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 6100, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 6200, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 6300, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 6400, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 6500, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 6600, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 6700, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 6800, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 6900, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 7000, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 7100, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 7200, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 7300, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 7400, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 7500, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 7600, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 7700, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 7800, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 7900, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 8000, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
Epoch 8100, Loss Total: 57.79462432861328, Loss Train: 4.3304804421495646e-05, Loss Test: 30.872522354125977
